0,18.86,79,98,18.4
4,19.13,92,0,18
5,18.4,87,2,17.3
6,17.65,84,13,17.4
7,20.07,79,24,22.3
8,21.48,71,67,23.8
9,22.59,63,69,28.1
10,24.27,59,99,29.5
11,26.42,50,79,34.8
12,26.34,47,68,34.4
13,30.31,34,42,37.5
14,31.42,30,34,36.4
15,32.22,29,28,37.1
16,31.53,26,14,36.6
17,33.58,29,0,35.3
18,32.72,29,0,33.9
19,31.05,33,0,29
20,28.06,45,0,27
21,26.98,51,0,22.8
22,28.34,34,0,21.7
23,28.15,33,0,21.1
0,25.03,68,0,20.1
1,22.78,53,4,19.7
2,21.67,74,11,20.4
3,20.56,81,10,19.7
4,20.56,83,0,19.6
5,19.44,85,37,18.3
6,20,84,51,18.7
7,19.44,85,38,20
8,21.11,77,16,22.1
9,21.11,77,14,26.9
10,22.67,62,7,28.4
11,26.31,73,40,32.3
12,27.7,73,20,34.2
13,28.3,69,0,35.8
14,29.58,57,0,35.2
15,30.15,50,20,35.4
16,30.16,50,20,34.1
17,29.28,61,20,30.2
18,26.92,78,0,30.6
19,25.25,78,0,24.4
20,25.08,38,0,23.1
21,23.89,44,26,21
22,22.45,53,0,20.6
23,21.76,68,0,19.6
0,21.48,78,0,19
1,20.48,75,38,18.9
2,21.88,78,90,18.6
3,21.2,83,90,18.7
4,20.57,78,95,18.3
5,21.36,78,90,18.6
6,21.56,73,90,19.2
7,20.93,88,0,20
8,22.01,88,0,22.2
9,21.79,77,75,23.7
10,24.19,64,90,22.1
11,24.58,64,90,24.6
12,24.34,54,95,29.8
13,25.65,60,40,32.8
14,26.92,60,75,34.6
15,27.32,64,75,36.2
16,26.95,57,20,36.3
17,27.01,57,20,33
18,25.87,60,20,31.6
19,25.71,54,13,26.7
20,24.6,57,0,23.5
21,24.12,60,20,21.9
22,23.44,68,0,20.9
23,23.44,73,0,20.1
0,23.46,64,0,20
1,23.63,59,0,19.7
2,23.33,64,0,19.3
3,22.59,66,0,18.6
4,22.23,66,0,18.5
5,21.86,67,0,18.1
6,22.78,67,0,17.9
7,24.8,72,0,21
8,26.1,69,0,25.9
9,26.04,55,0,29.7
10,29.25,61,0,32.5
11,30.17,60,0,36.3
12,31.67,38,0,39.3
13,32.6,60,0,40.7
14,32.24,45,0,42.3
15,30.43,74,20,41.8
16,29.55,74,20,40.7
17,30.36,55,10,39.3
19,28.13,72,19,35.7
20,27.02,73,16,35.9
21,26.25,67,16,28.1
22,27.41,72,73,25.8
23,28.15,62,0,25.3
0,26.11,67,91,25.7
1,26.61,62,92,26.6
2,21.03,100,75,23.7
3,18.91,94,90,20.1
4,18.49,94,90,18.1
5,18.41,100,90,18
6,18.52,100,90,18.2
7,19,94,90,18.5
8,19.69,83,90,18.8
9,22.78,72,74,19.1
10,24.65,71,98,19.4
11,19.65,94,90,19.7
12,20.35,94,90,20.4
13,20,94,90,21.9
14,21.3,88,90,22.4
15,21.95,88,75,22.7
16,22.3,88,75,27.3
17,25.47,72,87,24.3
18,23.65,83,75,24.8
19,24,78,75,27.3
20,24,69,0,23.9
21,22.46,83,0,22.6
22,22.41,66,100,21.3
23,21.11,64,100,21
0,20.49,67,100,20.5
1,19.38,70,100,19.8
2,18.03,76,23,18.3
3,17.16,69,23,17.2
4,16.05,78,2,15.9
5,14.92,74,21,14.3
6,15.23,71,47,13.2
7,16.73,59,57,15.6
8,18.33,51,56,19
9,19.44,40,64,21.9
10,20.13,32,82,24
11,22.47,38,100,25.7
12,24.2,35,100,30
13,23.58,40,86,33.9
14,24.19,39,69,32.8
15,24.3,32,63,33
16,24.13,47,0,31.9
17,23.28,49,0,29.7
18,22.16,52,0,29.5
19,20.8,54,0,21.3
20,19.69,58,0,19.7
21,19.07,62,0,17.3
22,19.82,62,0,16.3
23,19.82,57,0,14.9
0,19.26,63,0,14.8
1,19.18,56,0,14.1
2,18.94,53,0,14
3,18.58,70,0,15.1
4,18.48,60,0,15.7
5,17.1,74,8,16.1
6,18.33,71,14,15
7,18.59,59,14,16.5
8,21.97,43,12,22.2
9,22.84,35,17,27
10,24.2,31,0,30
11,23.94,29,0,32.5
12,25.87,30,0,34.4
13,25.79,25,0,36.3
14,25.86,31,0,36
15,25.62,24,0,36.3
16,25.87,16,0,35.3
17,25.31,26,0,32
18,24.13,35,0,30.5
19,21.91,53,0,26.8
20,20.86,60,0,22.3
21,20.56,62,0,19.9
22,21.36,64,0,18.3
23,21.36,56,0,17.3
0,20.8,61,0,17.4
1,20.56,63,0,18.2
2,19.91,63,0,18.7
3,19.13,68,0,18.2
4,18.58,70,0,17.8
5,18.58,69,0,17.3
6,19.2,64,0,16.8
7,20.31,63,0,19
8,21.42,60,0,23.1
9,22.53,56,0,26.2
10,22.5,49,0,28.9
11,25.25,46,0,30.9
12,25.29,38,0,33.5
13,27.53,35,0,35.4
14,27.28,38,0,36.6
15,27.62,42,0,37
16,26.73,49,0,36.6
17,26.11,54,0,34
18,24.69,60,0,31.3
19,23.33,72,0,27
20,23.03,73,0,23.5
21,23.33,73,0,21.8
22,23.82,69,0,21.4
23,23.58,58,0,21.7
0,23.42,56,0,22.7
1,22.59,57,0,22.2
2,21.67,70,0,21.7
3,21.36,71,0,21.2
4,21.11,73,1,20.9
5,20.56,75,37,20.6
6,20.8,76,54,20.6
7,20.42,91,50,20.6
8,22.22,74,49,21.9
9,22.84,71,57,26.8
10,23.08,71,100,26.9
11,22.99,68,90,27.7
12,23.23,65,0,26.9
13,25.37,55,38,26.4
14,22.28,78,99,26.7
15,23.81,69,99,26.3
16,22.04,78,75,25.8
17,24.38,65,87,25.2
18,22.04,79,100,24.3
19,22.22,81,100,23.8
20,21.73,85,100,23.5
21,21.36,91,97,22
22,21.98,88,69,21.5
23,21.72,84,67,21.5
0,23.14,74,68,20.9
1,22.04,88,53,21.1
2,21.97,91,69,21.2
3,21.67,94,60,21.7
4,21.67,96,10,21.5
5,21.11,95,22,21
6,21.11,95,40,21.1
7,21.98,94,49,21.7
8,23.44,85,27,23.1
9,24.2,83,29,25
10,26.36,75,54,29.1
11,28.33,64,58,32.7
12,29.44,58,56,34.9
13,29.51,52,48,35.7
14,31.42,48,51,35.8
15,30.17,66,62,34.3
16,30,59,86,35.3
17,24.44,72,66,31.8
18,22.16,83,78,23.7
19,21.36,85,92,22.1
20,21.06,86,94,21.6
21,20.8,84,95,21
22,19.39,89,100,19.9
23,18.28,83,83,18.3
0,18.02,87,99,17.9
1,16.6,87,99,17.3
2,17.01,84,98,16.1
3,16.05,92,93,16
4,15.49,94,94,15.3
5,15.49,95,61,15.1
6,16.36,91,47,15.1
7,16.27,87,42,17.1
8,18.89,77,22,20.3
9,19.44,72,18,21
10,20.8,64,0,24.5
11,21.92,55,0,25.3
12,22.71,52,6,25.7
13,23.58,51,24,27.3
14,23.83,48,23,27.2
15,24.06,52,20,24.7
16,25.12,44,10,27.8
17,24.69,49,0,27
18,24.38,49,7,23.4
19,22.16,54,4,23.1
20,20.99,62,17,20.7
21,19.8,71,3,18.6
22,20.2,59,0,16.9
23,19.45,62,0,15.8
0,18.89,65,0,15.1
1,18.52,67,0,14.2
2,18.04,64,0,13.8
3,16.83,75,0,13.4
4,15.94,76,0,12.5
5,14.75,87,0,11.8
6,15.23,77,0,12.3
7,18.95,70,0,16.5
8,21.11,63,0,22.4
9,24.2,53,0,27.4
10,23.16,46,0,30.9
11,27.33,35,0,35.4
12,27.6,45,0,37.8
13,27.52,35,0,37.7
14,28.33,45,0,39.7
15,28.99,35,0,40
16,29.51,30,0,38.1
17,29.59,29,0,34.6
18,28.67,30,0,33
19,27.41,34,0,28
20,25.62,40,0,24.2
21,24.95,44,0,21.7
22,24.9,44,0,20.1
23,24.59,44,0,19.6
0,24.08,44,0,18.7
1,23.68,44,0,18.3
2,23.34,45,0,18.4
3,22.24,55,0,18.8
4,21.68,68,0,18.3
5,21.9,59,0,17.7
6,21.81,54,0,18.2
7,22.23,52,0,22
8,23.56,47,0,27.3
9,24.8,43,0,31.3
10,26.37,38,0,33.5
11,28.06,32,0,37.8
12,29.68,27,0,40.4
13,31.03,25,0,42.5
14,31.92,23,0,41.8
15,32.29,22,0,41
16,32.25,22,0,40.6
17,33.08,25,0,38.8
18,32.36,24,0,37.8
19,31.12,26,0,34
20,26.42,40,0,25.3
21,25.56,47,0,23.6
22,24.69,61,96,21.7
23,24.14,67,88,22
0,24.13,70,40,21.2
1,23.83,69,30,20.7
2,23.52,69,35,20.1
3,23.69,61,34,20.4
4,23.51,68,0,20.1
5,22.78,72,0,20.1
6,22.29,74,0,19.6
7,24.75,65,0,21.4
8,25,58,0,29.3
9,28.15,43,0,30.8
10,30.07,38,0,34.7
11,31.11,38,0,36.9
12,33.33,33,0,40.9
13,32.78,37,0,41.2
14,32.28,36,0,41.2
15,31.49,34,0,41.3
16,30.86,40,0,39.5
17,28.64,45,0,37.9
18,27.22,54,0,34.2
19,25.56,56,0,30.1
20,24.44,63,0,24.5
21,23.58,64,0,23.4
22,23.64,65,0,21.5
23,24.14,70,0,21.2
0,24.13,73,0,21.2
1,23.58,71,0,21.4
2,23.03,73,0,22.1
3,22.16,73,0,21.7
4,21.3,78,0,20.1
5,20.68,83,0,19
6,21.67,77,0,18.6
7,23.09,74,0,20.5
8,24.25,69,0,27.4
9,25.38,64,0,29.5
10,26.97,61,0,33.3
11,27.22,52,0,35
12,28.71,39,0,39.1
13,28.92,36,0,40
14,30.67,41,0,40.4
15,31.24,39,0,39.9
16,30.93,39,0,38.5
17,29.5,47,0,37.1
18,29.46,43,0,34.9
19,26.11,72,0,30.3
20,26.08,65,0,25.1
21,24.2,84,0,24.4
22,23.89,86,0,23.1
23,25.31,73,0,22.9
0,25,70,0,23.5
1,24.14,76,0,23.7
2,23.03,77,0,22.3
3,23.16,70,0,22.3
4,21.91,82,0,21.3
5,21.61,82,0,21.1
6,22.22,75,0,20.9
7,22.83,73,0,22.2
8,23.64,71,0,28
9,25.38,67,0,29.9
10,24.94,62,0,33.9
11,25.65,55,0,35.4
12,28.64,55,0,38.7
13,30.06,46,0,39.7
14,30.07,38,0,41.9
15,30.66,32,0,40.5
16,31.23,40,0,40.8
17,30.06,46,0,39.2
18,29.59,42,0,33.9
19,26.11,67,0,30.9
20,24.75,74,0,25.1
21,24.73,69,0,24.2
22,24.86,70,0,23.2
23,25.86,66,0,23.1
0,25.56,73,0,23.4
1,25.25,77,0,24.2
2,24.69,80,0,23.9
3,24.13,81,0,23.6
4,23.82,85,0,22.8
5,23.28,87,0,22.6
6,23.89,83,0,22.8
7,25.31,78,0,24.3
8,26.47,74,0,30.2
9,27.6,70,0,31.9
10,28.39,67,0,34.9
11,30,61,0,36.7
12,29.94,54,0,40.4
13,32.78,41,0,39.6
14,32.5,38,0,42.8
15,32.88,33,0,42.8
16,34.44,40,0,41.4
17,32.83,42,0,40.2
18,31.42,46,0,36.3
19,28.95,53,0,33
20,27.53,61,0,27.5
21,26.67,70,0,26.5
22,26.37,67,0,24.8
23,25.86,73,0,24.5
0,25.87,74,0,23.8
1,25.31,80,0,23.4
2,25,82,0,23.2
3,25.15,75,0,23.2
4,24.63,87,0,23
5,24.64,89,0,22.9
6,25.56,83,0,24
7,26.98,77,0,25.5
8,27.58,71,0,31.6
9,28.95,67,0,32.8
10,30.87,59,0,37.4
11,30.96,49,0,39
12,34.44,41,0,40.4
13,34.44,33,0,42.8
14,34.44,34,0,44.3
15,34.75,34,0,43.5
16,33.89,40,0,41.5
17,32.22,47,0,41
18,30.56,52,0,33.8
19,29.8,53,0,31.9
20,27.22,64,0,26.6
21,26.67,65,0,25.7
22,26.36,69,0,24.4
23,26.06,69,0,24.2
0,25.74,74,0,23.6
1,25.18,79,0,23.3
2,24.94,80,0,22.7
3,23.82,83,0,22.4
4,24.07,79,0,22.2
5,23.52,81,0,22
6,24.94,79,0,22.9
7,26.67,74,0,25.1
8,26.39,66,0,31.6
9,29.51,63,0,33.6
10,31.67,52,0,38.4
11,31.67,53,0,39.7
12,33.89,45,0,43.4
13,33.64,42,0,43.2
14,34.19,37,0,41.9
15,34.43,32,0,43.5
16,34.14,39,0,41
17,34.42,33,0,39.7
18,33.86,31,0,34.6
19,29.44,62,0,32.3
20,28.03,65,0,28.1
21,27.47,67,0,27.1
22,28.05,58,0,25.7
23,27.17,73,0,25.4
0,26.91,70,0,24.7
1,26.36,71,0,24.4
2,25.81,75,0,25
3,25.74,78,15,24.6
4,26.11,70,0,23.1
5,25.74,70,0,22.8
6,25.74,78,8,22.2
7,27.84,65,25,23.5
8,29.19,57,26,27.7
9,31.49,48,31,31.6
10,33.95,40,15,35.4
11,33.88,36,32,37.3
12,32.67,51,66,38.9
13,32.03,55,73,41.2
14,32.58,64,78,33.7
15,33.54,44,80,23.9
16,31.17,52,100,28.5
17,32.31,41,100,28.2
18,31.93,39,100,25.3
19,29.63,46,100,25
20,25.17,68,100,24
21,24.87,68,100,23.1
22,24.32,73,100,22.9
23,24.09,73,100,22.5
0,23.2,80,100,21.8
1,23.08,83,100,21.3
2,22.1,84,100,20.6
3,21.79,86,100,20.3
4,20.99,88,75,19.9
5,21.56,81,71,19.5
6,21.58,80,71,19.9
7,23.09,80,73,21
8,25,58,78,24
9,27.53,44,82,27.9
10,29.44,38,10,30.4
11,30.81,39,5,32.6
12,31.05,36,4,34.8
13,30.36,31,2,36.5
14,30.43,31,2,39
15,30.82,28,2,38
16,28.39,53,0,39.3
17,28.42,46,0,34.3
18,26.36,53,0,32
19,24.69,64,0,28.4
20,24.61,56,0,24.2
21,24.23,53,0,22.2
22,22.96,76,0,21.1
23,22.98,78,0,20.2
0,22.96,80,0,19.9
1,23.2,78,0,19.9
2,23.21,70,0,19.9
3,23.47,56,0,20.2
4,23.55,46,0,20.8
5,22.12,78,1,21.4
6,23.51,78,33,20.4
7,23.25,63,41,21.6
8,21.87,94,75,20.2
9,21.67,69,75,18.8
10,21.35,78,75,19.8
11,21.7,78,90,23.1
12,22.21,94,75,23.7
13,25.5,69,87,25
14,28.09,54,95,25.6
15,26.27,65,75,28.9
16,27.83,52,100,30.3
17,29.43,45,100,30.2
18,27.79,37,99,30.2
19,27.89,45,99,27.4
20,23.58,74,100,24.5
21,23.02,77,100,23.1
22,25.31,66,100,22.5
23,24.87,68,100,21.8
0,22.78,84,100,21.6
1,23.32,70,100,21.5
2,22.1,93,98,21.4
3,21.12,88,98,20.5
4,18.58,93,100,19
5,18.55,85,100,18.6
6,18.59,84,100,18.5
7,18.02,97,100,18.2
8,18.28,97,100,19
9,18.82,97,100,19.5
10,20.25,92,100,20.5
11,22.97,85,100,24
12,25.31,72,100,32
13,25.86,69,75,35.5
14,27.28,63,60,36.3
15,27.04,63,63,37.9
16,27.7,53,56,33.5
17,26.42,69,0,29.1
18,26.67,68,0,29.4
19,25.18,77,0,26.8
20,24.08,85,0,24.2
21,24.43,74,2,22.8
22,24.45,75,0,21.8
23,24.46,69,0,21.1
0,24.47,67,0,20.4
1,22.97,81,0,19.8
2,22.6,82,0,19.5
3,22.6,84,0,20.1
4,20.43,78,0,18.8
5,21.19,69,20,17.8
6,21.13,68,31,17.4
7,21.39,67,36,19.4
8,22.17,69,50,20.6
9,21.91,71,45,22
10,23.32,73,90,22
11,22.63,77,90,21.7
12,21.71,73,90,21.1
13,20.34,88,90,20.2
14,22.28,72,95,18.6
15,17.49,94,90,17.6
16,16.42,97,100,16.9
17,16.67,97,100,17.4
18,16.67,92,100,16.9
19,16.92,87,100,17
20,16.97,85,100,16.7
21,16.97,89,100,16.5
22,16.42,89,100,15.4
23,16.59,86,100,15.2
0,16.11,89,96,15.4
1,16.67,85,100,15.5
2,16.67,87,100,16
3,16.11,88,96,15.3
4,15,86,97,15.1
5,15,84,98,14.9
6,15,85,99,14.8
7,15.56,87,99,15.5
8,15.56,89,99,16.7
9,17.29,82,97,17.1
10,18.71,81,100,19.6
11,18.45,81,100,21.9
12,18.71,80,100,21.3
13,20.61,84,100,20.7
14,20,90,100,22.7
15,19.44,95,100,22.8
16,21.18,83,100,22.3
17,21.06,84,100,23
18,20.25,84,100,21.3
19,20.25,85,99,20
20,19.69,90,100,18.9
21,18.82,93,99,18.4
22,19.29,85,99,18.4
23,19.27,85,100,18.6
0,19.18,86,100,18.4
1,19.37,84,100,18.5
2,18.33,98,97,18.3
3,18.02,99,99,18.1
4,17.78,99,100,18
5,18.03,98,100,18.3
6,18.33,98,100,18.2
7,18.7,95,100,18.3
8,18.64,98,100,19.6
9,18.33,98,100,20.3
10,18.59,95,99,20.8
11,19.44,97,99,23.5
12,18.87,92,99,23.7
13,21.72,85,99,26.9
14,21.31,92,83,30.2
15,20.97,95,100,25.7
16,21.18,97,96,25
17,20.79,89,94,22.1
18,19.94,95,91,20.9
19,19.38,95,38,19.9
20,19.14,96,90,19.4
21,19.44,95,93,19.3
22,19.44,95,63,19.3
23,19.44,96,66,19.4
0,19.44,94,81,19.4
1,18.89,96,74,18.8
2,18.89,97,80,18.7
3,18.33,97,52,18.4
4,18.33,97,92,18.4
5,18.33,95,88,18.1
6,18.33,97,90,18.1
7,18.49,94,90,18.5
8,18.89,93,93,19.2
9,19.66,89,93,21.3
10,21.36,87,100,23.9
11,22.78,80,100,23
12,24.44,76,100,26.5
13,25,74,99,27.4
14,25.25,70,99,29.1
15,24.25,69,88,27.4
16,25,69,12,27.1
17,25,68,23,25.9
18,23.16,73,24,25.2
19,22.28,77,35,23.4
20,21.42,82,43,22.6
21,21.11,88,36,20.7
22,20.31,92,2,20.4
23,20,95,6,19.9
0,20,95,18,19.7
1,20,96,44,19.9
2,19.69,97,33,19.8
3,19.44,97,30,19.4
4,19.44,97,52,19.2
5,19.14,97,76,18.6
6,19.13,97,70,18.7
7,19.2,95,59,19.4
8,19.47,89,56,19.8
9,20.42,83,59,24.8
10,21.68,76,97,26.2
11,24.44,72,65,26.9
12,24.19,68,70,26
13,25.03,61,67,25.5
14,25.53,57,69,25.7
15,25.8,56,72,27.2
16,24.92,58,100,27.2
17,24.53,60,100,24.9
18,24.17,61,97,26.2
19,22.17,74,81,22.3
20,21.53,75,73,21.5
21,20.55,78,70,20.3
22,19.8,81,5,20.2
23,19.27,81,15,19.5
0,18.82,81,30,19
1,18.58,92,42,17.9
2,18.04,87,42,17.8
3,17.34,84,47,17.2
4,17.47,95,16,16.9
5,16.86,91,14,16.6
6,16.27,90,11,16.5
7,16.02,87,9,18
8,19.51,76,7,19.9
9,20.87,59,11,23.7
10,22.53,56,0,24.7
11,24.51,44,0,29.7
12,25.87,44,0,31
13,26.67,45,0,33.2
14,26.23,43,0,33.6
15,26.4,41,0,33.6
