18.83,80,100,80,1019,0.89,17.7
18.58,78,99,78,1018,1.34,17.4
18.03,82,99,82,1019,3.55,17.3
17.17,85,15,85,1019,3.35,16.4
16.6,88,8,88,1020,3.18,15.2
18.09,81,5,81,1020,0.45,15.8
18.33,82,4,82,1021,0.89,20.2
20.31,72,5,72,1022,1.79,25.5
21.67,71,1,71,1022,0.89,27.5
22.53,61,1,61,1021,0.89,33.7
23.33,58,0,58,1021,0.89,33.1
24.5,59,0,59,1020,0.45,37.1
24.2,54,0,54,1019,1.79,35.6
24.51,52,0,52,1018,0.45,35.5
22.29,62,0,62,1018,1.34,28.3
21.11,67,0,67,1018,0.89,26
18.89,75,0,75,1018,0.89,19.5
18.33,78,0,78,1019,0.89,18.1
18.58,83,0,83,1019,0.89,17.5
18.02,82,5,82,1019,1.34,16.9
18.27,83,0,83,1019,0.89,16.8
17.71,85,16,85,1018,0.45,16.4
17.17,88,18,88,1018,0.45,16.3
16.86,90,18,90,1018,0.45,15.1
15.66,94,9,94,1019,3.49,14.3
19.01,77,6,77,1019,3.37,14.6
19.19,78,5,78,1019,0.89,19.2
20,77,4,77,1019,1.34,23.4
21.18,70,5,70,1019,0.89,27.2
21.67,71,1,71,1019,0.89,30.6
22.29,68,1,68,1020,1.34,30.5
22.53,69,0,69,1019,1.79,32.2
22.47,70,0,70,1018,1.79,29.8
23.64,66,0,66,1018,0.45,31.6
23.4,62,9,62,1017,1.34,32.1
23.69,57,24,57,1017,0.89,31.7
22.53,54,14,54,1017,1.34,26.9
21.36,68,30,68,1016,0.89,24.9
19.69,78,46,78,1017,0.89,22
18.33,85,32,85,1017,0.45,18.4
18.27,89,1,89,1017,0.89,16.5
18.28,92,18,92,1016,0.89,16.5
18.95,87,3,87,1017,2.86,14.6
19.75,82,2,82,1017,0.89,19.2
20.56,80,1,80,1017,0.45,22.2
21.98,75,6,75,1017,0.45,27
24.51,64,0,64,1017,0.45,33.5
24.88,55,5,55,1014,0.89,34.5
20.31,80,9,80,1013,5.34,23.4
19.69,86,7,86,1013,0.89,20.4
19.38,89,45,89,1013,0.89,18.3
19.38,92,37,92,1013,4.42,18.3
19.14,91,27,91,1012,0.89,18.1
18.82,91,23,91,1012,4.26,17.9
18.83,92,32,92,1011,3.55,17.8
18.28,93,18,93,1011,3.66,16.9
18.57,92,9,92,1012,2.88,17.2
19.44,88,6,88,1012,0.45,17.6
21.11,82,5,82,1013,0.45,19.3
22.22,76,8,76,1014,1.34,23.8
23.09,73,25,73,1014,0.89,26.8
24.19,70,100,70,1013,1.79,27.1
24.75,70,100,70,1013,0.45,30
24.2,68,100,68,1012,0.61,29
24.44,68,100,68,1011,0.89,28.9
22.78,73,100,73,1012,3.7,26
22.78,76,100,76,1011,0.45,24.9
22.22,71,100,71,1011,4.48,24.4
21.05,82,100,82,1012,3.87,22.3
20.74,84,100,84,1013,4.32,21.5
20.75,87,100,87,1013,5,21
18.33,81,100,81,1014,0.89,18.8
18.02,87,100,87,1014,0.89,18.2
17.47,87,85,87,1013,0.89,17.7
17.47,86,93,86,1013,4.71,16.7
14.93,92,98,92,1015,0.45,15.1
15.61,83,78,83,1017,0.89,16.4
18.15,75,64,75,1017,0.45,21.2
20.06,71,53,71,1017,0.89,24.9
21.72,66,0,66,1016,0.89,29
22.22,63,0,63,1016,0.89,31.2
23.09,54,0,54,1016,0.89,32.3
23.64,51,0,51,1016,1.34,33.6
25.07,49,0,49,1016,0.45,34.1
24.68,43,0,43,1015,0.89,33.2
24.14,40,0,40,1015,0.89,31.1
22.47,47,0,47,1016,0.89,26
20.5,56,0,56,1017,0.89,22.2
18.18,65,0,65,1017,4.56,16.9
17.1,79,0,79,1017,5.72,15.8
16.29,86,0,86,1017,5.46,15.1
15.74,88,0,88,1017,4.25,13.9
14.59,91,0,91,1017,3.49,13.1
13.38,95,0,95,1016,2.58,12.5
14.43,90,0,90,1014,0.45,11.7
14.27,80,0,80,1013,0.45,11.3
12.69,89,0,89,1017,1.77,11.2
15.56,78,0,78,1017,1.66,15.5
18.09,70,0,70,1018,2.05,20.9
20.87,58,0,58,1017,0.45,26.4
23.08,49,0,49,1017,0.45,29.8
26.42,33,0,33,1016,0.45,35.7
25.56,32,0,32,1016,1.79,36.2
25.87,32,4,32,1015,0.89,35.5
25.73,46,45,46,1012,0.89,34
23.27,54,37,54,1015,0.89,31.5
21.86,58,56,58,1015,1.79,27.1
19.38,75,44,75,1016,0.45,19.8
18.83,78,36,78,1016,4.2,18.6
18.22,84,0,84,1017,4.48,17.7
18.19,82,0,82,1016,4.53,16.5
17.59,86,0,86,1016,4.14,15.8
16.74,90,0,90,1016,3.71,15.3
16.15,92,0,92,1015,3.36,14.9
18.34,63,0,63,1013,3.23,14.4
15.88,91,0,91,1016,3.36,14.5
17.42,63,16,63,1030,3.49,14.5
17.96,72,12,72,1016,0.89,14.8
20.31,61,12,61,1016,1.79,18.6
21.42,49,10,49,1017,1.79,22.4
22.41,50,10,50,1017,0.89,27.7
24.19,47,35,47,1016,1.34,28.2
24.2,47,46,47,1016,0.45,30.5
24.44,48,44,48,1016,0.45,32.1
25.56,46,37,46,1015,0.89,33
24.75,45,0,45,1014,0.89,31.5
24.13,47,0,47,1013,1.79,29.3
23.33,53,1,53,1013,0.89,27.1
22.17,59,1,59,1014,0.45,24.1
21.91,60,10,60,1014,0.89,21.1
21.67,65,19,65,1014,0.45,19.8
21.36,74,43,74,1015,0.45,19.1
20.8,82,42,82,1015,0.14,19.7
20.75,79,48,79,1014,2.34,18.5
20.42,71,41,71,1014,1.77,17.9
19.88,72,42,72,1013,1.33,17.2
17.97,81,21,81,1013,1.36,16.1
16.7,91,16,91,1014,0.89,15.2
16.61,93,75,93,1012,4.1,16
17.22,92,10,92,1015,0.45,16.8
18.95,85,8,85,1015,0.45,18.8
21.79,71,20,71,1015,0.89,23.8
24.5,63,0,63,1015,0.89,29.3
25.31,56,25,56,1014,1.79,32.3
25.25,51,93,51,1014,0.89,30.6
22.97,54,98,54,1015,1.34,25.3
20.5,69,98,69,1016,1.34,22.1
18.82,77,84,77,1018,0.89,19.2
17.78,78,70,78,1019,6.24,17.3
16.6,82,0,82,1020,5.53,15.5
15.99,83,0,83,1020,5.04,14.8
15.44,84,0,84,1020,4.5,14.2
14.33,87,0,87,1020,4.14,12.8
13.72,90,0,90,1020,3.91,12.2
12.57,92,0,92,1020,3.62,11.7
17.78,70,0,70,1021,0.45,14.8
19.75,62,0,62,1022,0.89,19.4
21.42,56,0,56,1022,0.89,24.2
22.53,49,0,49,1022,0.89,28.9
22.84,48,0,48,1021,1.34,31.1
23.4,43,0,43,1021,0.45,32.6
22.22,62,0,62,1021,1.79,30
21.05,63,0,63,1021,1.34,33.9
21.67,60,11,60,1020,1.79,29.2
21.11,59,35,59,1020,0.89,27.4
19.69,63,41,63,1020,0.89,25.6
17.22,68,24,68,1021,0.89,18.5
16.67,74,20,74,1022,5.5,16.5
15.75,81,0,81,1022,5.13,15.7
14.33,88,10,88,1021,3.55,13.5
14.82,76,19,76,1018,0.89,12.8
14.02,91,20,91,1021,2.99,12.1
14.66,77,1,77,1018,3.04,11.4
15.39,72,3,72,1018,0.45,11.4
15.63,88,2,88,1021,2.51,12.8
19.19,75,2,75,1022,1.79,18.2
20.31,70,1,70,1022,0.89,22.9
21.67,62,0,62,1022,1.34,29.3
22.78,52,0,52,1021,1.79,26.4
23.64,45,0,45,1021,0.89,28.1
24.2,47,0,47,1020,0.89,32
24.51,45,0,45,1019,0.89,32.7
24.75,43,0,43,1019,1.34,32.7
23.95,46,0,46,1018,2.68,29.7
22.78,53,0,53,1018,1.79,28.7
21.36,64,0,64,1018,0.89,25
20,71,0,71,1018,1.34,21.1
19.69,74,0,74,1018,0.89,19
19.69,75,0,75,1019,0.89,17.9
19.69,75,0,75,1019,0.89,17
19.69,74,0,74,1019,0.89,17
19.69,73,0,73,1018,0.89,16.8
19.13,74,0,74,1018,0.89,17.4
18.82,77,0,77,1018,0.89,17.3
18.28,79,0,79,1018,0.89,16.8
17.71,81,0,81,1019,4.91,16
17.4,85,0,85,1019,4.6,16
18.33,80,0,80,1019,0.89,16.6
19.75,74,0,74,1020,0.89,19.9
21.67,67,0,67,1020,1.79,25.8
23.33,62,0,62,1019,1.79,29
25,56,0,56,1019,0.89,30.1
23.39,72,40,72,1016,5.1,32.2
25.56,46,0,46,1018,0.89,32.9
26.49,36,0,36,1017,3.85,29.9
25,44,0,44,1017,0.89,28
23.89,52,0,52,1017,0.89,26.2
22.47,69,7,69,1018,0.89,23.9
21.91,68,25,68,1018,0.45,21.2
21.36,69,38,69,1019,0.89,19.9
21.05,72,100,72,1019,0.89,18.6
20.8,72,24,72,1019,0.89,18.4
20.19,77,17,77,1019,0.45,18.1
19.93,78,13,78,1019,0.45,17.8
19.63,74,19,74,1019,0.89,17.2
19.08,75,16,75,1019,0.45,16.8
18.51,76,0,76,1020,0.89,16.7
18.28,78,0,78,1021,4.19,16.6
19.38,77,0,77,1021,0.89,18.5
20.86,68,0,68,1021,0.89,22.2
22.54,65,0,65,1021,1.79,25.8
23.95,61,0,61,1022,0.89,30.9
25.62,51,0,51,1021,0.89,32.2
26.67,46,0,46,1020,1.79,33.8
27.78,35,0,35,1020,1.34,34.5
27.78,35,0,35,1019,1.34,34.5
28.08,34,0,34,1019,1.34,34.7
27.84,35,0,35,1018,1.34,32.7
23.33,59,0,59,1018,1.34,25.2
21.92,64,0,64,1019,0.89,20.6
21.36,68,1,68,1017,0.89,19.3
19.06,77,0,77,1018,6.34,17.7
20.56,69,0,69,1019,1.34,19.9
21.73,64,0,64,1018,1.34,22.3
28.33,38,2,38,1015,2.24,34.8
30.69,28,0,28,1012,0.89,34.5
23.71,59,0,59,1026,5.96,20.1
23.64,62,0,62,1012,0.89,20.4
22.78,74,99,74,1011,0.89,21.7
26.48,53,51,53,1008,5.81,26.9
23.28,66,69,66,1011,1.79,24.4
19.69,95,100,95,1011,0.89,19.6
19.69,97,100,97,1011,2.45,20.1
19.69,97,100,97,1011,0.89,19.8
20,97,100,97,1012,1.79,21.8
20.86,94,100,94,1012,0.89,22.9
23.89,82,85,82,1011,0.89,28.7
21.6,94,30,94,1011,1.87,22.9
21.31,95,13,95,1011,1.87,21.8
22.41,83,0,83,1026,2.25,21.2
20.44,97,0,97,1012,2.37,20.6
20.19,98,0,98,1011,2.53,19.4
21.11,91,0,91,1010,3.13,19
19.31,89,0,89,1014,0.89,19.2
16.92,64,0,64,1018,0.89,16.7
19.19,36,0,36,1019,1.34,21.2
20.56,30,0,30,1019,1.34,24.4
21.43,30,0,30,1019,0.89,27.8
24.44,31,0,31,1018,0.89,34
24.44,29,0,29,1018,0.89,33.3
24.93,32,0,32,1018,0.45,32.3
24.07,31,0,31,1018,0.89,30
20.98,43,0,43,1019,0.98,23.5
19.63,44,0,44,1017,0.89,17.8
18.9,49,0,49,1017,3.65,16.2
18.52,61,0,61,1018,3.91,14.2
18.53,59,0,59,1017,0.45,13.5
17.97,50,0,50,1033,4.74,13.1
17.78,56,0,56,1016,4.46,12.6
18.34,50,0,50,1033,4.12,12
18.33,60,0,60,1017,0.45,11.5
17.47,61,0,61,1021,0.45,12.3
18.09,58,0,58,1021,1.34,17.1
19.44,57,0,57,1021,2.68,20.4
24.44,47,0,47,1020,1.79,31.1
25.56,45,0,45,1018,1.79,32.8
26.67,45,0,45,1018,1.34,32.8
26.97,46,0,46,1017,0.89,34.3
27.61,42,0,42,1015,0.89,34
27.73,40,0,40,1014,3.05,33.2
27.59,46,0,46,1014,0.89,32.3
26.98,48,0,48,1014,0.45,30.3
24.75,55,0,55,1014,5,27.2
23.33,69,0,69,1014,4.87,23.6
23.33,75,0,75,1015,0.45,21.8
24.2,68,0,68,1015,5.28,21.4
24.44,59,0,59,1015,6,20.7
25,59,0,59,1015,0.89,21.2
24.22,58,0,58,1015,5.88,23.1
23.58,73,0,73,1015,1.34,22.9
23.02,77,45,77,1015,1.34,22.5
22.16,80,0,80,1014,5.81,21.6
21.91,82,16,82,1015,0.89,21.4
22.53,78,21,78,1015,1.79,21.2
23.09,78,26,78,1014,0.89,23.4
23.39,76,34,76,1015,1.79,26
24.2,76,0,76,1015,0.89,28.5
25,73,0,73,1014,4.05,29.3
26.09,58,0,58,1011,6.2,28.8
24.63,54,75,54,1011,14.4,25.4
26.84,47,58,47,1011,2.58,22.7
20.95,88,90,88,1014,5.1,20.7
22.29,88,75,88,1006,7.7,23.3
23.35,60,75,60,1005,4.1,25.4
22.82,73,75,73,1007,4.1,24.6
21.99,73,75,73,1007,3.6,24.6
20.3,82,75,82,1007,4.6,22.9
20.46,82,0,82,1008,4.1,20.9
19.46,82,0,82,1009,2.6,19.8
19.46,93,0,93,1009,3.1,18.4
18.93,93,0,93,1009,3.1,18.2
18.69,93,72,93,1009,2.1,17.8
19.76,88,63,88,1009,3.7,17.9
18.52,96,42,96,1010,0.89,17.7
18.27,95,35,95,1010,4.25,17.7
17.78,96,0,96,1010,0.89,17.6
17.72,97,0,97,1011,4.37,17.3
18.39,89,0,89,1010,4.1,18.2
21.18,83,0,83,1011,0.89,20.3
23.94,75,0,75,1012,0.45,24.3
26.19,67,0,67,1012,0.89,28.6
28.7,59,0,59,1012,0.45,33.1
29.5,54,0,54,1012,0.89,35.7
29.5,47,0,47,1011,3.47,38
32.29,41,0,41,1012,0.89,39.5
32.84,39,0,39,1012,0.89,40.4
32.78,37,0,37,1011,0.89,39.7
32.2,34,5,34,1010,4.25,37.7
30.25,43,11,43,1012,0.89,34.2
30.49,38,18,38,1011,6.4,30.8
26.42,48,37,48,1012,6.84,27.5
22.71,53,64,53,1017,2.68,24.5
20.73,53,70,53,1019,0.89,19.9
19.38,55,100,55,1020,0.89,19.3
18.58,57,100,57,1021,0.89,18.1
16.84,61,94,61,1021,0.89,16.6
15.17,65,95,65,1021,0.89,15.1
13.82,71,76,71,1021,0.45,13.6
13.73,59,70,59,1021,6.77,11.8
11.91,74,0,74,1022,0.89,11.5
11.05,77,0,77,1022,0.45,11
12.29,71,0,71,1022,5.76,11.8
13.95,64,0,64,1023,0.89,15.5
15.86,59,0,59,1023,0.89,19
17.54,51,0,51,1023,0.45,25.7
19.75,42,0,42,1023,0.89,27.2
19.73,38,0,38,1022,3.57,30.6
21.43,38,0,38,1023,1.79,32.6
21.11,52,0,52,1022,1.79,33.7
21.44,46,0,46,1021,5.45,32.7
21.67,47,0,47,1021,1.79,30.1
21.36,46,0,46,1020,0.89,28.6
20.8,51,0,51,1020,2.24,27.2
20.21,49,0,49,1019,5.69,23.4
18.02,58,0,58,1020,0.89,19.6
16.91,60,0,60,1020,0.45,16.9
16.73,62,0,62,1019,5.97,15
16.55,64,0,64,1019,6.44,14.7
15.5,75,0,75,1021,5.88,13.9
14.93,78,0,78,1020,5.38,13.6
15.04,85,0,85,1019,5.36,13.1
16.05,74,0,74,1019,0.89,13.1
16.05,76,0,76,1019,0.89,12.4
16.05,79,0,79,1019,0.89,12.1
15.81,80,0,80,1018,0.89,11.9
16.73,76,0,76,1019,1.34,13.1
16.83,73,0,73,1018,4.47,17.9
19.14,69,0,69,1019,1.79,21.3
20.56,67,0,67,1018,1.34,26.4
22.22,64,0,64,1018,0.89,27.5
23.7,59,49,59,1017,0.89,29.5
24.2,56,45,56,1016,0.89,31.8
25.06,54,35,54,1015,1.79,34.3
26.48,49,0,49,1015,1.34,35.6
26.98,48,0,48,1014,1.79,34.9
27.6,35,0,35,1013,0.89,33.6
26.73,49,0,49,1012,0.45,31.6
25.25,57,0,57,1012,0.45,29
22.78,70,0,70,1012,0.89,25.7
21.91,80,0,80,1012,0.89,22.6
21.26,84,0,84,1012,4.89,20.4
21.05,87,0,87,1012,4.74,20.2
20.44,92,0,92,1012,3.96,19.9
19.79,95,0,95,1012,3.76,18.8
20.93,85,0,85,1009,3.56,18.2
20.74,85,0,85,1009,3.47,17.6
20.2,78,2,78,1025,3.15,16.7
19.82,84,4,84,1008,3.55,16.4
19.82,82,2,82,1008,3.5,16.4
20.8,87,1,87,1012,0.89,17.5
22.22,79,1,79,1012,0.45,21.6
23.89,72,1,72,1011,1.34,24.7
24.76,67,46,67,1011,1.34,28.7
26.18,62,98,62,1010,0.89,27.5
27.34,57,99,57,1010,0.89,32
27.61,58,99,58,1010,0.89,34
28.64,51,99,51,1008,0.45,33.1
28.08,56,96,56,1008,0.89,31.9
26.74,60,99,60,1007,0.89,29.6
24.44,74,100,74,1006,0.89,29.1
25.31,64,100,64,1006,3.77,26.4
20.31,88,100,88,1008,0.89,24.1
20.56,93,100,93,1009,0.45,22.7
20.25,95,100,95,1009,2.24,21.8
19.69,96,100,96,1011,0.45,21.1
20.19,87,100,87,1010,2.85,20.2
19.35,88,100,88,1009,4.57,18.8
18.02,97,100,97,1009,2.14,18.8
17.16,98,100,98,1009,2.34,18.4
16.6,98,100,98,1009,0.45,17.6
16.36,98,94,98,1009,5.11,17.1
16.05,98,78,98,1009,4.28,16.9
15.18,93,58,93,1009,0.45,16.3
15.8,81,53,81,1009,3.35,15.4
18.09,65,42,65,1009,0.45,18.4
20,55,34,55,1010,0.89,22.3
22.29,46,35,46,1009,0.45,29.2
22.46,36,18,36,1009,3.97,31.2
26.17,36,0,36,1010,0.45,34
27.3,30,0,30,1010,0.45,36
27.47,29,0,29,1010,0.45,38
27.83,25,0,25,1010,0.89,39.2
28.15,28,0,28,1009,1.07,36.7
26.3,39,0,39,1009,0.89,36.1
24.69,41,0,41,1009,1.79,32.5
24.92,36,0,36,1008,3.46,25.9
22.71,47,3,47,1011,3.22,23.4
21.85,59,8,59,1012,0.45,22.2
22.02,66,27,66,1013,4.43,20.1
21.16,66,84,66,1013,4.16,20
21.08,61,87,61,1013,3.04,18.7
20.04,74,88,74,1015,0.45,18
18.38,77,86,77,1016,0.45,17.5
16.36,82,69,82,1017,0.89,16.3
16.36,81,75,81,1018,0.45,15.8
14.63,82,55,82,1019,0.89,15.1
13.82,83,61,83,1020,0.45,14.2
14.44,77,44,77,1021,0.89,13.8
15.87,64,33,64,1022,0.45,15.7
17.78,45,26,45,1023,1.34,19.3
18.89,43,17,43,1023,0.89,25.3
19.44,43,72,43,1023,0.89,25.3
20,41,67,41,1024,0.89,26.7
20.18,35,72,35,1023,6.18,27
19.72,48,20,48,1021,9.3,26.7
20.25,43,80,43,1023,1.34,27.2
19.68,42,78,42,1024,1.79,25.6
20.8,39,48,39,1024,0.89,24.5
19.69,42,74,42,1024,0.89,24.4
19.13,42,83,42,1024,1.79,23.3
18.02,43,87,43,1025,5.69,21.2
17.16,63,100,63,1026,1.34,17.6
15.8,66,100,66,1027,0.89,15.8
15.25,70,100,70,1027,0.45,14.7
14.38,71,100,71,1028,0.45,13.7
13.82,74,89,74,1028,4.63,12.8
13.27,76,68,76,1028,0.89,12
12.09,83,55,83,1027,0.45,11.2
11.29,77,41,77,1028,4.24,10.6
10.74,75,0,75,1028,4.17,9.9
10.75,71,0,71,1028,0.89,9.2
11.91,64,0,64,1029,0.89,9.1
13.95,57,0,57,1029,0.89,12.6
16.17,52,0,52,1029,0.89,16.6
18.08,45,0,45,1030,2.92,20.8
18.64,45,0,45,1029,0.45,24.9
19.75,41,0,41,1029,0.89,28.9
19.68,34,0,34,1028,0.93,32
20.62,39,0,39,1028,0.89,34.4
21.18,36,0,36,1027,0.89,34.2
20.31,49,0,49,1026,1.34,34.1
19.69,52,0,52,1026,1.79,32.3
19.44,53,0,53,1026,0.89,27.7
18.27,57,0,57,1026,1.79,24.2
16.91,61,0,61,1027,1.79,21
15.56,63,0,63,1027,0.45,17.1
15.57,61,0,61,1026,5.17,14.8
14.44,69,0,69,1027,4.86,13.6
14.81,69,0,69,1024,0.45,12.8
14.85,65,0,65,1024,3.89,11.7
14.65,63,0,63,1025,3.57,11
13.68,81,0,81,1023,1,10.7
13.9,72,0,72,1039,1.34,10.3
